cell
204.09599304199219            176.74713134765625            103.72000122070313     
frac
Ga1          0.000000         0.000000         0.000000    1 1 1
N103         0.007813         0.005208         0.005899    1 1 1
In1          0.015625         0.000000         0.000000    1 1 1
.
.
.
N203         0.976562         0.984375         0.980899    1 1 1
Ga2          0.984375         0.989583         0.975000    1 1 1
N206         0.992187         0.984375         0.980899    1 1 1
